Gy gesamt
34,3
27,44
24,78
24,64
25,69
22,82
21,56
16,8
14,91
17,22
19,88
24,78
26,88
30,59
40,18
47,74
42,7
22,82
51,45
33,81
21,14
17,99
21
30,24
27,51
18,9
16,94
21,98
22,26
20,37
19,11
18,41
17,99
18,13
19,39
18,13
19,81
24,36
26,88
28,84
29,47
28,49
29,47
32,13
37,8
37,59
37,8
38,71
40,32
39,97
40,95
38,85
41,51
39,83
39,55
41,72
42,21
43,47
40,95
40,81
42,77
44,1
47,81
48,44
49,35
48,86
48,23
49,91
47,04
44,31
45,43
48,79
51,45
50,19
50,26
51,8
55,58
64,68
75,53
82,67
87,78
86,31
73,01
46,9
39,97
51,1
64,89
72,94
45,85
37,66
44,66
45,92
32,48
21,21
20,79
18,83
17,43
13,65
15,54
17,92
20,16
20,51
18,06
18,62
20,37
23,59
20,23
21,91
24,01
24,99
24,15
24,08
27,09
25,2
24,15
25,97
27,72
27,65
30,31
29,96
27,93
45,71
23,73
27,02
26,46
29,4
30,52
24,15
30,17
29,54
33,04
27,51
26,39
27,16
26,6
23,87
28,42
32,27
28,84
27,79
23,87
24,85
20,86
23,1
27,72
31,71
32,62
20,3
18,55
21,84
26,32
24,08
18,76
19,04
19,81
19,74
22,33
22,68
18,62
23,17
35,56
18,34
44,52
54,46
23,24
22,61
21,35
20,72
22,05
22,96
22,26
17,57
15,05
14,91
15,75
17,36
17,71
22,89
21,7
22,33
19,6
22,05
19,11
23,87
20,02
18,69
22,33
23,73
25,48
25,34
29,19
25,83
27,16
27,23
29,4
27,51
31,5
34,16
35,7
37,87
39,62
37,94
34,44
36,12
34,72
37,8
37,03
40,53
36,82
40,81
41,51
41,93
42
43,26
43,12
44,94
50,4
49,42
50,54
45,5
46,83
44,38
45,99
43,89
44,45
43,33
38,71
43,89
53,76
64,26
78,75
94,5
74,76
46,9
46,41
24,85
31,01
22,26
17,22
24,64
25,48
24,92
23,24
26,53
26,81
31,43
33,6
32,69
31,01
31,78
29,47
28,49
29,47
27,02
26,88
26,95
29,26
31,15
31,36
28,14
38,29
25,83
27,23
27,23
33,81
27,16
24,08
25,27
26,04
27,09
26,46
31,57
30,94
34,09
37,8
37,66
36,19
31,5
26,11
22,96
22,82
26,46
26,74
27,09
21
20,37
15,54
14,84
19,74
18,62
15,05
16,17
16,45
16,03
19,95
21,98
22,54
21,84
19,67
20,79
18,27
14,21
13,72
16,17
16,73
13,51
10,36
26,25
33,11
16,8
25,06
37,03
17,99
13,09
16,59
19,04
15,47
12,39
15,75
16,31
14,49
11,97
13,16
15,12
15,47
14,14
13,37
12,74
16,8
19,18
15,68
15,47
13,16
12,6
31,08
17,22
17,22
17,29
14,63
14,63
15,96
19,25
20,79
18,83
17,71
19,32
22,19
27,65
26,46
27,3
27,16
26,74
31,43
33,46
35
34,65
33,6
31,78
30,94
31,78
33,46
37,38
37,38
36,96
34,23
34,86
35,56
38,08
35,07
33,18
30,52
41,3
33,32
32,48
35,07
37,73
33,53
34,93
37,59
41,02
40,6
43,05
40,11
48,79
54,18
56,84
58,87
49,21
46,9
43,61
49,42
51,17
43,26
48,23
53,62
59,57
68,46
75,95
79,38
82,18
84,98
90,44
93,1
90,86
85,82
82,39
86,73
90,09
88,62
89,67
96,6
89,46
76,51
78,89
84,49
85,47
83,72
83,23
91,7
98,91
93,31
85,19
77,42
83,3
82,81
74,48
82,95
90,3
95,55
92,68
86,03
98,77
99,96
97,44
89,32
88,06
92,33
87,71
92,61
92,47
99,4
98,35
107,66
114,31
124,81
138,88
151,62
169,05
177,59
170,1
175,63
180,11
182,98
181,09
179,97
187,67
170,52
163,59
144,2
151,13
178,57
194,95
221,27
245,42
265,3
282,45
282,52
278,32
272,86
264,53
246,89
228,69
216,44
214,48
185,5
160,72
151,62
128,8
115,5
103,95
87,5
78,54
70,7
59,92
58,73
50,19
35,77
33,88
37,17
42,07
30,94
21,21
14,7
12,25
13,65
12,81
15,4
15,82
17,71
17,22
16,03
16,24
16,52
15,89
17,57
22,96
20,65
16,45
16,17
23,73
37,8
45,29
61,11
77,28
116,76
167,65
226,24
277,13
315,28
326,62
337,54
351,82
378,42
403,62
403,97
397,39
377,58
368,83
391,09
386,47
371,14
343,28
332,99
343,77
352,94
326,69
290,36
257,67
243,74
227,78
209,3
184,38
178,29
163,17
147,07
132,93
128,52
132,3
131,53
133,35
134,75
146,51
163,66
165,76
182,63
230,79
296,94
383,11
469,28
547,26
628,74
664,23
707,7
458,15
344,82
384,02
113,75
133,07
65,31
47,11
42,77
56,77
66,64
39,27
22,89
31,15
35,63
24,57
15,12
21,14
16,1
13,51
8,96
19,46
34,93
26,53
15,75
14,56
14,49
11,83
15,19
29,4
46,2
56,28
63,77
56,14
69,51
64,26
47,74
121,24
234,57
284,83
321,86
327,74
361,2
381,5
399
380,45
350,7
318,99
293,93
238
195,09
156,87
134,19
119,35
103,46
80,08
53,27
45,01
39,97
47,25
52,71
49,56
49,63
57,96
75,81
84,7
95,62
116,06
146,86
201,74
252,98
308,77
403,83
492,38
570,22
621,81
1419,11
463,26
335,51
574,7
31,78
260,89
125,23
61,11
61,74
46,13
13,58
25,48
36,89
39,83
40,88
31,36
22,19
16,87
23,8
16,87
12,67
15,75
14,84
15,19
12,95
10,22
10,43
10,36
7,42
7
10,43
11,13
8,68
7,7
5,88
8,61
16,52
23,31
26,39
36,05
43,12
53,9
57,47
75,6
75,46
105,84
134,4
127,82
107,17
132,44
172,2
180,74
237,51
274,82
309,47
353,57
374,29
398,79
426,58
473,55
429,24
409,71
386,82
348,25
324,45
262,43
208,6
173,11
183,82
123,2
124,25
170,8
158,06
136,78
130,13
104,58
99,05
81,69
58,38
47,88
37,87
37,87
46,27
45,71
41,02
40,81
27,23
16,73
7,21
17,5
28,35
28,21
26,18
26,25
30,94
42,7
43,12
47,81
55,09
56,7
65,38
73,78
77,63
85,4
95,9
107,8
115,71
121,38
133,84
151,55
164,5
171,57
178,85
192,78
191,94
190,75
191,17
197,05
185,57
176,4
164,78
149,31
141,05
114,45
119,21
114,73
116,06
128,45
143,85
166,32
196,28
220,92
238,98
243,74
257,88
268,38
283,43
297,85
304,15
307,86
298,62
304,85
297,36
289,38
270,34
263,27
242,55
185,78
125,16
115,29
139,02
144,97
108,92
79,31
96,18
123,76
127,47
110,95
84,21
90,93
92,19
84,49
82,39
75,18
69,65
78,54
101,5
92,61
75,95
80,64
72,73
